time,TDryBul,relHum,pAtm,HGloHor,HDifHor,winSpe,winDir
1141200,304.75,0.69,101079,0.186667,0.063056,3.0,0.0
1144800,305.15,0.69,100999,0.202222,0.059722,3.0,0.0
1148400,305.35,0.62,100969,0.21,0.039722,4.0,0.0
1152000,305.15,0.65,100909,0.2175,0.0325,3.0,0.0
1155600,305.75,0.66,100859,0.225278,0.036111,0.0,0.0
1159200,305.25,0.64,100749,0.210556,0.036111,2.0,0.0
1162800,304.85,0.69,100799,0.215556,0.046944,2.0,0.0
1166400,305.85,0.65,100859,0.186944,0.054444,2.0,0.0
1170000,305.65,0.61,100859,0.205833,0.046944,3.0,0.0
1173600,304.85,0.67,100879,0.158611,0.07,1.0,0.0
1177200,304.15,0.69,100969,0.197222,0.043333,2.0,0.0
1180800,304.75,0.7,100829,0.176111,0.052222,0.0,0.0
1184400,304.75,0.67,100919,0.163333,0.07,2.0,0.0
1188000,305.65,0.72,100859,0.138056,0.088056,2.0,0.0
1191600,302.85,0.76,100889,0.119722,0.076111,2.0,0.0
1195200,304.35,0.74,100739,0.101111,0.064722,3.0,0.0
1198800,301.85,0.77,100819,0.094722,0.07,4.0,0.0
1202400,297.65,0.98,100968,0.115833,0.078889,1.0,0.0
1206000,300.15,0.86,100969,0.051944,0.042222,1.0,0.0
1209600,303.15,0.77,100949,0.118333,0.089444,3.0,0.0
1213200,303.85,0.72,101119,0.153333,0.080556,0.0,0.0
1216800,304.65,0.66,101089,0.206667,0.042222,2.0,0.0
1220400,304.65,0.72,100949,0.208611,0.042778,1.0,0.0
1224000,304.85,0.7,100809,0.205833,0.036389,3.0,0.0
1227600,306.25,0.59,101123,0.178056,0.084722,5.0,0.0
1231200,306.25,0.61,101059,0.242222,0.04,3.7,0.0
1234800,305.85,0.55,100869,0.239722,0.041667,4.0,0.0
1238400,305.95,0.55,100809,0.237222,0.045833,1.3,0.0
1242000,307.95,0.51,100793,0.236111,0.038611,4.3,0.0
1245600,306.45,0.58,100976,0.206667,0.054444,4.0,0.0
1249200,304.25,0.67,101109,0.204444,0.059722,2.3,0.0
1252800,303.25,0.74,100986,0.208056,0.059722,2.7,0.0
1256400,305.85,0.64,100916,0.210278,0.059167,2.0,0.0
1260000,305.65,0.62,100886,0.217222,0.042778,4.0,0.0
1263600,305.65,0.63,100833,0.224722,0.038611,3.0,0.0
1267200,306.35,0.62,100783,0.2525,0.038333,0.7,0.0
1270800,306.15,0.62,100686,0.228333,0.036389,2.0,0.0
1274400,305.35,0.65,100719,0.216667,0.061944,2.0,0.0
1278000,303.65,0.74,100823,0.198333,0.061667,2.0,0.0
1281600,306.05,0.61,100806,0.206111,0.050278,3.0,0.0
1285200,304.85,0.68,100809,0.153889,0.082222,1.7,0.0
1288800,304.55,0.68,100879,0.223889,0.046667,2.3,0.0
1292400,305.45,0.66,100763,0.193333,0.051111,0.7,0.0
1296000,305.55,0.63,100823,0.199444,0.071944,2.3,0.0
1299600,305.25,0.73,100806,0.141389,0.098889,2.3,0.0
1303200,303.65,0.73,100789,0.170278,0.085278,2.0,0.0
1306800,304.85,0.72,100659,0.13,0.08,3.0,0.0
1310400,301.55,0.77,100776,0.078333,0.068056,3.7,0.0
1314000,298.25,0.96,100942,0.148333,0.087778,1.7,0.0
1317600,300.65,0.83,100909,0.0725,0.055,1.0,0.0
1321200,301.85,0.83,100902,0.126944,0.094167,2.7,0.0
1324800,304.65,0.67,101053,0.143333,0.072222,0.0,0.0
1328400,305.15,0.65,101016,0.221389,0.041111,1.7,0.0
1332000,305.35,0.67,100876,0.226389,0.043333,1.3,0.0
1335600,305.65,0.66,100739,0.230278,0.039444,3.0,0.0
1339200,306.65,0.57,101036,0.17,0.095278,5.0,0.0
1342800,307.05,0.59,100950,0.243889,0.05,3.3,0.0
1346400,306.75,0.52,100790,0.248333,0.048611,4.0,0.0
1350000,306.55,0.52,100730,0.245833,0.044444,1.7,0.0
1353600,308.55,0.48,100697,0.235,0.042778,3.7,0.0
1357200,307.25,0.55,100893,0.190556,0.062222,4.0,0.0
1360800,305.35,0.62,101009,0.216944,0.06,2.7,0.0
1364400,301.75,0.63,100892,0.233056,0.051111,2.3,0.0
1368000,306.45,0.6,100833,0.204444,0.061944,1.0,0.0
1371600,306.05,0.61,100803,0.213889,0.05,4.0,0.0
1375200,306.25,0.61,100756,0.2275,0.043333,3.0,0.0
1378800,307.05,0.59,100706,0.261389,0.042222,1.3,0.0
1382400,306.95,0.59,100623,0.238889,0.041667,2.0,0.0
1386000,305.75,0.62,100640,0.211389,0.059167,2.0,0.0
1389600,301.55,0.84,100786,0.2025,0.068056,2.0,0.0
1393200,306.45,0.61,100753,0.206111,0.048611,3.0,0.0
1396800,304.85,0.69,100739,0.141111,0.087222,2.3,0.0
1400400,304.95,0.67,100789,0.233889,0.051389,2.7,0.0
1404000,306.05,0.63,100696,0.220833,0.0425,1.3,0.0
1407600,306.35,0.6,100726,0.232222,0.050278,2.7,0.0
1411200,304.75,0.74,100753,0.135833,0.102222,2.7,0.0
1414800,304.55,0.69,100689,0.171111,0.0825,2.0,0.0
1418400,305.35,0.7,100580,0.141111,0.095556,3.0,0.0
1422000,301.15,0.77,100732,0.068889,0.064167,3.3,0.0
1425600,298.75,0.93,100915,0.127222,0.084722,2.3,0.0
1429200,301.15,0.81,100849,0.098056,0.071944,1.0,0.0
1432800,300.45,0.89,100855,0.125556,0.093056,2.3,0.0
1436400,305.35,0.63,100986,0.159444,0.068889,0.0,0.0
1440000,305.75,0.63,100943,0.218333,0.042778,1.3,0.0
1443600,306.15,0.62,100803,0.218333,0.044722,1.7,0.0
1447200,306.55,0.62,100670,0.233333,0.039444,3.0,0.0
1450800,307.15,0.55,100950,0.186944,0.073611,5.0,0.0
1454400,307.75,0.58,100840,0.2325,0.048056,3.0,0.0
1458000,307.65,0.5,100710,0.240278,0.041944,4.0,0.0
1461600,307.15,0.49,100650,0.239444,0.036944,2.0,0.0
